id,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7
294,0.04437459,-0.24521080,-0.01194318,-1.69786632,0.38756511,1.27241635,0.92038161
295,-0.23955843,-0.02715396,-0.25676683,-1.69715559,0.23452605,1.33317006,0.33517557
296,-0.12495773,-0.34419632,-0.26030609,-1.90865576,0.21268640,1.25708735,0.48878175
297,-0.03438473,-0.30682939,-0.11784292,-1.81703877,0.32111290,1.26886559,0.72845274
298,-0.15111841,-0.04962611,-0.20014244,-1.66252470,0.26501948,1.32771313,0.46362698
299,-0.11112703,-0.22526768,-0.16996995,-1.80101991,0.29005304,1.31388438,0.57978374
300,0.21662453,-0.28098452,0.19506049,-1.53537726,0.49089161,1.21920085,1.35924625
301,0.16188353,-0.28493419,0.11464928,-1.60625112,0.44907859,1.24918664,1.20664465
302,-0.15251237,-0.19416118,-0.24471575,-1.80023396,0.23833528,1.30174816,0.45604593
303,-0.06827934,-0.23020899,-0.12812963,-1.75363338,0.29814148,1.28322303,0.67681354
304,0.16085359,-0.41966152,0.10618316,-1.72001731,0.44767874,1.19548118,1.20761836
305,0.08204986,-0.25204989,0.02213781,-1.65479672,0.40402648,1.25697386,0.99580508
306,0.08577037,0.00252003,0.13672021,-1.36719477,0.43924594,1.29731333,1.14446175
307,-0.15564200,-0.16834238,-0.24685419,-1.78807425,0.24390011,1.30496013,0.43704689
308,-0.01352412,-0.29409313,-0.09016112,-1.79177666,0.33123890,1.27211082,0.77206165
309,-0.07794873,0.12907417,-0.01571801,-1.40361869,0.36896896,1.32855880,0.71019524
310,-0.08537842,-0.11462215,-0.14371091,-1.68027222,0.29757237,1.31367683,0.62474382
311,-0.10098857,-0.20271757,-0.16688472,-1.76518333,0.29215288,1.28884375,0.59804136
312,-0.05304651,-0.47759497,-0.19134641,-1.97152901,0.26219901,1.22125018,0.65778267
313,-0.13936432,-0.07446823,-0.16666237,-1.67402375,0.28524265,1.32905817,0.53813583
314,-0.11885571,-0.42684564,-0.27162167,-1.96748507,0.19844408,1.23514080,0.49630237
315,0.00546193,-0.35613844,-0.08878478,-1.81978810,0.34037152,1.26040530,0.81693918
316,-0.26439509,-0.07887377,-0.33563185,-1.76727068,0.16584538,1.33286726,0.20553617
317,-0.06880072,-0.33616278,-0.18484625,-1.87775648,0.26875994,1.26554918,0.61463469
318,-0.17143196,-0.54886919,-0.40278083,-2.09854198,0.10488032,1.19153190,0.36103421
319,-0.21888174,-0.40024722,-0.42537588,-2.01764393,0.07438269,1.26698685,0.23680033
320,-0.36109319,0.00755754,-0.38846743,-1.74174011,0.14351803,1.35801184,0.06915307
321,-0.12815955,-0.58328247,-0.32660598,-2.09477305,0.13687004,1.19556844,0.44313973
322,-0.11412354,-0.00810559,-0.13064760,-1.59611988,0.30230221,1.35271585,0.56358403
323,0.12073542,-0.59724772,-0.01696017,-1.89341795,0.39054680,1.16571653,1.04399765
324,-0.23634741,-0.13833427,-0.32061115,-1.80030763,0.17170414,1.31412947,0.24911611
325,-0.08142123,-0.17907938,-0.15863761,-1.73254263,0.29772654,1.30216670,0.62617201
326,0.00350393,-0.40413535,-0.09006821,-1.86057270,0.33621731,1.22100294,0.81095952
327,0.01577461,-0.72800076,-0.16736561,-2.08764982,0.25740594,1.12253690,0.78803569
328,-0.06914371,-0.21884011,-0.15819260,-1.77979839,0.29414245,1.29684508,0.63386774
329,-0.13353372,-0.11524493,-0.18375963,-1.72242153,0.28470758,1.32555544,0.52243906
330,-0.22819541,-0.33795443,-0.42460632,-1.98001325,0.08701411,1.28381097,0.21091224
331,-0.16451830,-0.37858188,-0.35120893,-1.97711003,0.13341926,1.23790336,0.33726132
332,-0.17535834,-0.22813880,-0.32157263,-1.85950446,0.17078076,1.29947484,0.33969599
333,-0.10264906,-0.57855064,-0.30738682,-2.07940936,0.17054461,1.20325112,0.51411879
334,-0.20132799,0.05305515,-0.17950755,-1.59286451,0.29069880,1.34177375,0.44256079
335,0.01887111,-0.17628689,-0.04319448,-1.66562426,0.35953334,1.28167307,0.84363991
336,-0.01923563,-0.35031188,-0.12306850,-1.83269465,0.30852786,1.26837075,0.73988247
337,-0.10848038,-0.29949221,-0.24103111,-1.87209761,0.22563173,1.27389610,0.50569564
338,0.00959694,-0.61590028,-0.13686031,-2.03841281,0.27264762,1.15774488,0.78496617
339,-0.08788754,-0.27623129,-0.18938416,-1.83494401,0.27828333,1.27688777,0.59302360
340,-0.05996938,-0.20448171,-0.13004321,-1.75273597,0.32313231,1.29317105,0.68049377
341,0.27612439,-0.07714333,0.27111864,-1.28021204,0.51240546,1.24454153,1.51757193
342,-0.08817241,-0.08246683,-0.11648469,-1.64609706,0.32730016,1.31837654,0.65686995
343,-0.08455910,-0.19018963,-0.14686236,-1.75742972,0.30621248,1.30681884,0.62987381
344,-0.10735607,0.00698476,-0.09533229,-1.57589710,0.35029170,1.31135690,0.62490040
345,-0.11630142,-0.10496497,-0.16455451,-1.68436015,0.27973610,1.33405638,0.54962593
346,-0.22748429,-0.24709047,-0.37893915,-1.89027548,0.12322856,1.27357280,0.23379318
347,0.08590734,-0.41458580,0.00790200,-1.79395688,0.40601960,1.22619104,1.02085173
348,-0.06557688,-0.64248329,-0.24940404,-2.10289788,0.19120662,1.18105769,0.61199194
349,0.29068914,-0.10191500,0.30166811,-1.26795924,0.52979892,1.23410261,1.55620551
350,-0.11923781,-0.23467340,-0.21486160,-1.82084394,0.25181901,1.30489123,0.51444638
351,0.00975852,-0.44229943,-0.11573554,-1.89620423,0.31651250,1.23282385,0.79004812
352,-0.20474017,-0.15093419,-0.31990665,-1.79977977,0.16867873,1.31551421,0.29248899
353,-0.16525543,-0.30907837,-0.31922933,-1.90082538,0.16670617,1.28317654,0.37213945
354,-0.03091894,-0.43720111,-0.14928398,-1.91922367,0.29516190,1.21578038,0.71252084
355,0.01844518,-0.06719941,-0.00458456,-1.54057407,0.37514973,1.30997109,0.87924099
356,0.08055919,-0.51814973,-0.03010469,-1.89206707,0.37789503,1.20463359,0.98233873
357,0.13418892,-0.52199942,0.03640554,-1.84720600,0.40773401,1.20860791,1.09290659
358,0.01151477,-0.16566761,-0.02870009,-1.64052844,0.37248120,1.27541792,0.87716144
359,-0.05071163,-0.17479947,-0.11755931,-1.71337855,0.31145325,1.29084814,0.70166379
360,0.00061129,-0.32137850,-0.07762662,-1.79497945,0.34817019,1.24992132,0.82045072
361,-0.19893602,-0.22934635,-0.29107082,-1.84261191,0.19119062,1.30491471,0.36033571
362,-0.23181917,0.04972277,-0.19891161,-1.59696639,0.27976274,1.33124959,0.40026313
363,-0.14674516,-0.43524164,-0.34233221,-1.99595404,0.14471109,1.24434650,0.40097678
364,0.07649973,-0.23605952,0.03166371,-1.63406336,0.40529189,1.26733708,1.01712739
365,0.02032928,-0.14652507,-0.03521086,-1.64172614,0.36701348,1.29506111,0.86394888
366,0.20158285,-0.02006864,0.18675041,-1.29711580,0.46486446,1.24380112,1.30066824
367,-0.15866885,-0.49709097,-0.35853338,-2.04865193,0.12689556,1.22944772,0.39078182
368,0.18177494,-0.00951970,0.22635752,-1.30757487,0.49409944,1.29244637,1.36712527
369,-0.09811126,-0.38084844,-0.23931763,-1.92577672,0.23683341,1.26671147,0.53590804
370,0.00607093,-0.33856985,-0.09801682,-1.81069887,0.33867106,1.24316299,0.79111737
371,-0.09325874,0.04019185,-0.10212371,-1.52565837,0.31660303,1.32778466,0.65355009
372,-0.12468103,-0.04926944,-0.15786904,-1.64776480,0.29554114,1.33673584,0.55745661
373,-0.09985100,-0.20919114,-0.17713556,-1.79326522,0.27842396,1.30957067,0.57392615
374,-0.20543683,-0.08969100,-0.26010329,-1.73777807,0.22945796,1.33737123,0.37189406
375,-0.09055723,-0.37389082,-0.24205133,-1.91975248,0.23456006,1.26211298,0.54084283
376,-0.21243578,-0.03565341,-0.24218354,-1.67388189,0.23581502,1.32493293,0.36101067
377,-0.00342414,-0.27940714,-0.03031713,-1.75223505,0.36539838,1.27806938,0.85874349
378,-0.13030389,-0.21881293,-0.23149845,-1.80699790,0.25268269,1.29437578,0.49284703
379,0.16097227,-0.47051093,0.11414415,-1.76886630,0.46070871,1.20784557,1.21529937
380,-0.13621102,-0.31337559,-0.26939696,-1.88571417,0.20627983,1.28101611,0.45953774
381,-0.10508969,-0.16981964,-0.15701714,-1.75057387,0.30029133,1.31232274,0.59228438
382,0.23376071,-0.33443093,0.19338638,-1.57364500,0.49954036,1.21048832,1.38622355
383,-0.12753901,-0.37053779,-0.27404204,-1.93996418,0.20226008,1.25195515,0.47346336
384,-0.11103699,-0.24338759,-0.22865060,-1.83424079,0.23629265,1.29014409,0.51141727
385,-0.21953800,-0.28372294,-0.40472770,-1.93448794,0.09858051,1.30660570,0.19809447
386,0.19777170,0.00076223,0.19374892,-1.28736401,0.47704750,1.27963173,1.29212189
387,-0.17908081,-0.23943664,-0.27147952,-1.85546243,0.20902446,1.29759550,0.40771598
388,0.07745557,-0.55062222,-0.02944323,-1.90420306,0.37138787,1.19748223,0.98625523
389,0.03092071,-0.03793047,0.01556572,-1.48533595,0.37623522,1.31021702,0.93671495
390,-0.16012688,-0.26446110,-0.24228370,-1.85939538,0.22522105,1.30703223,0.45699155
391,-0.17061260,-0.58249217,-0.42721635,-2.14384913,0.06617963,1.21418762,0.30637568
392,0.19000682,-0.26884115,0.15081877,-1.55829155,0.47411922,1.24332023,1.27881908
393,-0.09813814,-0.39543006,-0.25024632,-1.94396508,0.22576839,1.26637638,0.52627164
394,-0.03970669,0.13084060,-0.00577383,-1.38665307,0.37173384,1.31123698,0.79956001
395,-0.01140776,-0.67069685,-0.17578039,-2.07160807,0.25447512,1.14632773,0.73838311
396,-0.04103313,-0.01216842,-0.03265152,-1.54165065,0.35956791,1.32720363,0.78158849
397,0.02047230,0.08030553,0.05633894,-1.36216056,0.38304159,1.30570829,0.95811683
398,-0.01574992,-0.65747374,-0.19197178,-2.07245231,0.23681667,1.15482724,0.71643990
399,-0.09760849,-0.52069730,-0.25949579,-2.02962685,0.19205262,1.19421136,0.54864568
400,0.05352984,-0.35280597,-0.01538289,-1.76660991,0.38272285,1.24023330,0.94954711
401,-0.17949794,-0.23308426,-0.31338951,-1.85649931,0.16213082,1.29222226,0.36060512
402,0.00527409,-0.35277444,-0.10231743,-1.84508944,0.31323302,1.23671544,0.76242453
403,-0.09729698,-0.26115641,-0.19511282,-1.82785380,0.26799372,1.29032707,0.56452137
404,0.18093428,-0.16268690,0.16914347,-1.45076573,0.47310057,1.24636829,1.28753972
405,-0.13448155,-0.00347137,-0.14535725,-1.59460461,0.29369089,1.33298290,0.53695327
406,-0.24733901,0.14371508,-0.17650425,-1.50470173,0.29487637,1.34305286,0.41981298
407,-0.08087911,0.09043531,-0.02852602,-1.47395539,0.38865981,1.34203124,0.75163108
408,-0.13112395,-0.22472891,-0.26036137,-1.82895505,0.22324751,1.29413819,0.45409620
409,-0.19698313,-0.32907006,-0.32158804,-1.94140089,0.15906917,1.27034402,0.34732318
410,0.23757675,0.11711392,0.31809592,-1.10135818,0.50780791,1.29762387,1.51761174
411,0.03965008,-0.04476504,0.03758964,-1.49292719,0.39820468,1.31248200,0.94155735
412,-0.28753719,-0.25163099,-0.45513672,-1.94262087,0.07081671,1.31934738,0.11265472
413,0.02483320,-0.48079324,-0.07979558,-1.90093398,0.34005705,1.22159946,0.86090821
414,-0.22689879,0.08174886,-0.18315887,-1.57577789,0.29566064,1.36224878,0.44106770
415,-0.03081411,-0.23506279,-0.09230798,-1.74003386,0.33937153,1.28407490,0.75246668
416,-0.14219037,-0.26922891,-0.21775037,-1.85839069,0.24034871,1.30443716,0.52007347
417,-0.13428599,-0.51739371,-0.33438081,-2.05024338,0.14162943,1.20917177,0.44173896
418,0.02587336,-0.14065091,-0.00246003,-1.58141994,0.38734922,1.27576423,0.91322380
419,-0.30557090,0.12689391,-0.26414490,-1.55583262,0.22825719,1.35649920,0.23493747
420,0.20241526,-0.17566887,0.16737586,-1.44827580,0.46717545,1.23092079,1.28740025
421,-0.06274880,-0.36810756,-0.16366166,-1.88947034,0.28772905,1.26049578,0.66139621
422,0.08363482,-0.33732578,0.01302094,-1.73035872,0.39709130,1.23845494,1.01300383
423,-0.35103697,-0.02572518,-0.40300849,-1.77140129,0.10704660,1.34683692,0.04172097
424,-0.19189009,0.13668205,-0.14827311,-1.49421346,0.30847844,1.35718656,0.47646892
425,-0.01625781,-0.33434889,-0.10876916,-1.82567465,0.32265240,1.25557995,0.75299454
426,-0.15999034,-0.09006572,-0.21070459,-1.70246708,0.26142195,1.32684219,0.45376432
427,0.10648157,-0.15264684,0.06265024,-1.53645813,0.42678860,1.27322912,1.05430949
428,0.04255301,-0.33106196,-0.03157802,-1.76259804,0.37135416,1.24951661,0.91632873
429,-0.16130152,-0.22595362,-0.23021242,-1.81046355,0.23595349,1.30445814,0.47294629
430,-0.07092318,-0.23140636,-0.15665627,-1.78224766,0.30409724,1.28343093,0.63964915
431,-0.12576441,-0.38347858,-0.29045671,-1.94650233,0.18288323,1.24655938,0.45841205
432,0.20808011,-0.04806734,0.21599144,-1.30320954,0.48587647,1.25428545,1.35767078
433,-0.04814492,-0.32201567,-0.16236934,-1.85078681,0.28772774,1.25869894,0.66138220
434,0.01019259,-0.59533834,-0.13401246,-2.01521492,0.30922866,1.19556952,0.79547971
435,-0.10107006,-0.31123433,-0.21394467,-1.86677396,0.25147679,1.28154480,0.55527478
436,0.07114092,-0.44953936,-0.01912779,-1.84263718,0.37016344,1.21757925,0.96415621
437,0.07856485,-0.06654179,0.07853250,-1.49626863,0.42962080,1.28857899,1.04156518
438,-0.10173087,-0.31905162,-0.21253479,-1.87846816,0.24820328,1.26870406,0.55628806
439,-0.30451745,0.01363728,-0.30955422,-1.69282615,0.19844742,1.34980750,0.22223391
440,0.12121280,-0.59337360,0.04884491,-1.89437926,0.41482165,1.15767455,1.11477113
441,-0.12647544,-0.18451555,-0.20148009,-1.78504527,0.27770668,1.30558479,0.52123958
442,-0.18621999,0.06042298,-0.16080487,-1.58751404,0.28839311,1.35075641,0.48727953
443,-0.02929091,-0.23084974,-0.08525810,-1.72087121,0.33890572,1.26903534,0.77251351
444,-0.13550104,-0.15667038,-0.22954220,-1.76196229,0.23452763,1.31171942,0.46138197
445,-0.08183639,0.52006733,0.09085359,-1.03107309,0.42855582,1.40424252,0.93561763
446,-0.09040800,-0.17243002,-0.15804711,-1.75065291,0.30249140,1.30563176,0.60960793
447,-0.01345285,-0.11517045,-0.03283136,-1.62075245,0.36517897,1.30247438,0.83026475
448,0.14810106,-0.01808962,0.14480920,-1.35332119,0.44065419,1.28650367,1.20564532
449,-0.01506562,-0.32333994,-0.09975987,-1.80077004,0.32278213,1.24672151,0.77868402
450,-0.05784668,-0.21457554,-0.13806924,-1.76363480,0.31332126,1.30473793,0.67837477
451,-0.14277835,-0.29878151,-0.27373043,-1.88311923,0.20611465,1.30022097,0.44152981
452,-0.05659060,-0.23514718,-0.14354789,-1.77202272,0.30485705,1.28631127,0.66925067
453,-0.11032522,-0.05472856,-0.15261883,-1.64561319,0.30189613,1.32761753,0.57009727
454,-0.15925863,-0.31201026,-0.28063720,-1.90269077,0.19311941,1.27656722,0.42910022
455,0.04871027,-0.20380509,-0.01667045,-1.65434611,0.38146642,1.27612042,0.91269797
456,0.02952200,-0.28667358,-0.04224268,-1.73077369,0.36755788,1.26288819,0.89150697
457,-0.05409579,-0.33294812,-0.15102202,-1.83671296,0.30503428,1.25349629,0.68012941
458,-0.12127560,-0.32973412,-0.27897859,-1.89868081,0.20129310,1.25815499,0.47468817
459,0.17357799,-0.38133377,0.12155678,-1.67205095,0.45583495,1.21370089,1.23298550
460,-0.14090733,-0.26649395,-0.28177437,-1.86105037,0.20205155,1.28328335,0.44101483
461,0.17643946,-0.34223518,0.11451346,-1.63835120,0.46657395,1.23376060,1.22375417
462,-0.09531276,-0.38236046,-0.23430181,-1.91818655,0.23476098,1.25635397,0.54221725
463,-0.11109594,-0.08932495,-0.14183840,-1.67861319,0.30733359,1.32376385,0.59273642
464,-0.02466640,-0.20664054,-0.09083780,-1.71622550,0.34430122,1.28010595,0.77040261
465,-0.01858239,-0.12247221,-0.05754169,-1.63269579,0.35542229,1.30542374,0.78821641
466,0.01590359,-0.30866688,-0.05516105,-1.76728976,0.35203025,1.25567126,0.86483037
467,-0.16032247,-0.10427476,-0.22190711,-1.73796320,0.25590605,1.32829511,0.45225006
468,-0.14679307,-0.22984859,-0.25865886,-1.83556116,0.22073624,1.30703628,0.44785815
469,-0.16694358,-0.05038721,-0.20846736,-1.67410851,0.26537091,1.32400870,0.45492250
470,-0.15716438,-0.03354057,-0.15276456,-1.64474118,0.30492625,1.34490275,0.53728354
471,0.03760090,-0.41849744,-0.06498704,-1.84656513,0.35529122,1.23545766,0.88899738
472,0.04341531,-0.65196407,-0.07998382,-2.00983071,0.32450736,1.17447925,0.90021402
473,0.00662991,-0.41525394,-0.10604317,-1.86635578,0.33421564,1.23566592,0.81090140
474,-0.21788335,-0.31650645,-0.37999019,-1.93240654,0.11964442,1.28217411,0.26086658
475,0.01490062,-0.31751505,-0.07731277,-1.79583228,0.35844454,1.26199198,0.82566702
476,-0.42325428,0.11692786,-0.35418719,-1.66037500,0.17766432,1.32022238,0.06141879
477,-0.18289119,-0.15885071,-0.27314687,-1.78924549,0.21787350,1.31370175,0.37740958
478,0.01218525,-0.15287131,-0.03584727,-1.63795483,0.36404988,1.29214489,0.85875851
479,-0.09539686,-0.13576260,-0.15333515,-1.71729827,0.30294693,1.31508601,0.60178745
480,-0.27016297,-0.31520829,-0.45523781,-1.97917175,0.04515535,1.29433930,0.13948388
481,-0.08168969,-0.27670988,-0.17009771,-1.83336198,0.28351527,1.28339183,0.62289673
482,0.05077460,-0.34446764,-0.03376969,-1.76188934,0.36850837,1.24513102,0.93235654
483,-0.10954612,-0.34231979,-0.19673717,-1.87326670,0.25170571,1.26322019,0.58930987
484,-0.08911091,-0.21149418,-0.16201991,-1.78476870,0.29636875,1.29789102,0.61097568
485,-0.14365999,-0.16956338,-0.22079954,-1.78285980,0.25775263,1.33925331,0.48201686
486,-0.30140918,-0.10365480,-0.39729980,-1.82827532,0.12734853,1.34077775,0.11799046
487,0.01273495,-0.37759751,-0.08376678,-1.85149169,0.33657414,1.25931227,0.83827710
488,-0.13472672,0.00590573,-0.14158052,-1.59636903,0.30639890,1.33144462,0.54830593
489,-0.05813166,-0.29717037,-0.14603412,-1.81217408,0.28963056,1.26782095,0.67658132
490,-0.31043792,0.05866079,-0.28092459,-1.64165986,0.21536040,1.32612312,0.24401082
491,-0.13442822,-0.08463880,-0.18998617,-1.67896187,0.27011427,1.33200133,0.49120992
492,-0.07644543,-0.17108861,-0.13024807,-1.71376920,0.30977419,1.30086172,0.64188874
493,-0.11959311,-0.43260834,-0.27170122,-1.97006834,0.19627300,1.24819577,0.49777693
494,0.11141589,-0.30213436,0.05443033,-1.66943944,0.42169166,1.24263811,1.09162807
495,-0.16012546,-0.44259790,-0.36508819,-2.01119757,0.12920934,1.23119688,0.35442364
496,-0.27281922,-0.06473516,-0.32399040,-1.74384415,0.17370744,1.32303774,0.21652035
497,-0.15954055,-0.47808930,-0.37324917,-2.03954530,0.11559488,1.22211361,0.36842930
498,0.07716542,-0.22776994,0.01029805,-1.64654815,0.40591922,1.25912440,0.98835641
499,-0.00850819,-0.20320185,-0.07089109,-1.70396888,0.34031671,1.29961252,0.80610293
500,-0.05836956,-0.38111034,-0.16555256,-1.91154897,0.27919051,1.25056219,0.65480500
501,0.02772473,-0.35353404,-0.05044555,-1.79403627,0.36672994,1.24664330,0.88552719
502,-0.10397288,-0.17550781,-0.16223738,-1.74840903,0.29389948,1.30563164,0.60564899
503,0.02123076,-0.40131503,-0.07461088,-1.84276235,0.33307633,1.23926008,0.84990585
504,-0.04746841,-0.06936811,-0.08221673,-1.59765327,0.34008768,1.31120229,0.74309295
505,-0.10258918,0.00052082,-0.10097932,-1.57491374,0.32987842,1.33355808,0.61333948
506,0.07150264,0.00203548,0.10091621,-1.43441403,0.44336033,1.30918443,1.08301449
507,-0.38200247,0.21883881,-0.26028299,-1.51164973,0.24464141,1.37354147,0.23205318
508,-0.21050432,0.20887604,-0.14565057,-1.48293972,0.31852466,1.42195809,0.53901118
509,-0.13137878,-0.03492654,-0.14704126,-1.63489699,0.31400612,1.32292926,0.55262053
510,0.22208199,0.01308168,0.25465885,-1.23709619,0.49231532,1.27643657,1.42295647
511,-0.08906019,-0.23666960,-0.18301845,-1.79404628,0.27978280,1.28933167,0.59309375
512,0.11071190,-0.19860965,0.08467826,-1.55177724,0.43377212,1.26442897,1.11902523
513,0.06118351,-0.55490923,-0.04093317,-1.91127145,0.35890752,1.19157541,0.95394224
514,0.09883946,-0.23969230,0.04816700,-1.62388015,0.41964683,1.26210606,1.05273080
515,0.02451086,-0.03515950,0.02798659,-1.49881756,0.40208191,1.28563321,0.91229004
516,-0.13033351,-0.60686433,-0.35203046,-2.10320926,0.12645429,1.15737116,0.45437360
517,-0.07201096,-0.14565973,-0.10962009,-1.68570685,0.32490212,1.31121826,0.68434012
518,0.04816075,-0.30020091,-0.01799375,-1.73107004,0.37551776,1.24838090,0.93398350
519,-0.13581775,-0.07883125,-0.17689866,-1.69453442,0.29315123,1.33075559,0.53243828
520,-0.01332661,-0.28923240,-0.08175746,-1.76381075,0.32792327,1.26113129,0.80557197
521,0.15357265,-0.06463686,0.13697106,-1.39957416,0.44376341,1.27900732,1.21085393
522,0.16633260,-0.69169551,0.07386742,-1.92819679,0.43997356,1.14014661,1.21367455
523,-0.17501129,0.06156293,-0.15254912,-1.55782259,0.30216119,1.34448302,0.51806962
524,0.17880818,-0.42092741,0.12419210,-1.70546925,0.45254466,1.18236327,1.24026489
525,-0.07179210,-0.10725543,-0.11733411,-1.66605127,0.31786278,1.32793534,0.67303669
526,-0.12166947,-0.20896153,-0.24090660,-1.80518234,0.23905985,1.30054796,0.49185753
527,-0.04390664,-0.77889371,-0.27951020,-2.19226789,0.16396566,1.12525165,0.61040008
528,0.04643621,-0.17096713,0.00352284,-1.61017311,0.38710341,1.28040481,0.95075268
529,0.06697358,-0.24750885,0.03489489,-1.63938093,0.40886763,1.26137948,1.01993394
530,-0.13683043,-0.34959760,-0.25802484,-1.92908680,0.20392479,1.28003240,0.47848004
531,-0.24453327,-0.37716478,-0.45945430,-2.01439238,0.04708738,1.26662016,0.18725277
532,-0.02720612,-0.21614917,-0.08223792,-1.72757423,0.33209822,1.27275252,0.75577825
533,-0.04729366,-0.15665612,-0.10801392,-1.70630622,0.32976210,1.30089009,0.71446818
534,-0.11599684,-0.04658470,-0.14905888,-1.63670838,0.30926499,1.32308948,0.57885635
